zip,median_income,housing_units,owner_pct,population,city,lat,lon,solrad_annual,solrad_source,install_count,median_system_kw,median_cost_per_watt,pct_third_party,latest_install_year,adoption_rate,electricity_rate,nem_type,nem_export_pct
93727,78036,25499,0.5733950350994157,82176,Fresno,36.7528,-119.7061,6.125262117388702,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93728,48197,6786,0.34261715296198053,17892,Fresno,36.7581,-119.8113,6.108072183961377,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93730,139754,4944,0.7285598705501618,12461,Fresno,36.8878,-119.7589,6.117672367654175,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93741,0,74,0.7432432432432432,77,Fresno,36.7464,-119.6397,6.136050510609755,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93901,84669,11207,0.4302667975372535,29498,Salinas,36.6677,-121.6596,5.790496056965128,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93905,68795,14134,0.3919626432715438,63121,Salinas,36.6811,-121.6176,5.798358471660573,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93906,93626,18208,0.5395979789103691,66883,Salinas,36.7103,-121.6438,5.794623755424932,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93907,100295,7526,0.6836300823810789,25124,Salinas,36.7563,-121.6703,5.79130264786986,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93908,159688,4589,0.7886249727609501,12983,Salinas,36.6011,-121.6729,5.785902852480532,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93920,70573,706,0.2804532577903683,1790,Big Sur,36.2458,-121.7009,6.029338711800872,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93921,118472,2767,0.24141669678352007,2469,Carmel,36.5497,-121.9225,5.739294842526818,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93923,120972,7013,0.5963211179238557,12630,Carmel,36.5457,-121.8949,5.744108880501474,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93924,158261,3141,0.6940464820120981,6563,Carmel Valley,36.4787,-121.7244,5.7721096627175035,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93925,59000,374,0.3502673796791444,1352,Chualar,36.595,-121.432,5.828400301524211,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93926,76301,2517,0.5510528406833533,8941,Gonzales,36.49,-121.4103,5.828598792995625,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93927,72873,4826,0.4593866556154165,19983,Greenfield,36.3202,-121.2451,5.851308369834331,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93928,0,9,0.0,1040,Jolon,36.0235,-121.2138,5.842920013771386,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93930,75337,4721,0.49650497775894936,16807,King City,36.2028,-121.1273,5.867207193260254,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93932,93672,232,0.5948275862068966,370,Lockwood,35.95,-121.0626,5.8662739112525,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93933,89507,9927,0.3868238138410396,27197,Marina,36.6849,-121.7934,5.767283641326396,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93940,103946,15784,0.367840851495185,31513,Monterey,36.5802,-121.8443,5.754520202651167,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93943,0,6,0.0,12,Monterey,36.597,-121.8741,5.749798440120942,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93944,0,5,0.0,2605,Monterey,36.6062,-121.9089,5.743892813252869,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93950,102553,8334,0.4025677945764339,15098,Pacific Grove,36.6167,-121.922,5.741927242203192,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93953,145250,2922,0.44353182751540043,3416,Pebble Beach,36.5907,-121.942,5.737364538757665,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93954,63000,128,0.2890625,501,San Lucas,36.4574,-121.2903,5.848660281604103,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93955,80106,11357,0.3636523729858237,32610,Seaside,36.6217,-121.7935,5.7651179241679875,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93960,79063,5044,0.5442109436954797,26037,Soledad,36.4196,-121.3243,6.073100169459617,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
93962,0,115,0.7478260869565218,198,Spreckels,36.6261,-121.6555,5.789854327923309,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94002,184929,11579,0.5309612229035322,27893,Belmont,37.5174,-122.2927,5.695447770172936,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94005,137583,2116,0.5997164461247637,4756,Brisbane,37.6811,-122.4001,5.677326977819614,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94010,186198,17457,0.5699146474193734,43458,Burlingame,37.5671,-122.3676,5.682706078686615,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94014,111795,15258,0.5396513304496002,46331,Daly City,37.6875,-122.4388,5.670652894766021,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94015,117289,22044,0.561377245508982,65125,Daly City,37.6787,-122.478,5.301285037526974,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94018,215439,1521,0.7159763313609467,3423,El Granada,37.5101,-122.4734,5.663980801643684,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94019,149655,6055,0.6959537572254335,15275,Half Moon Bay,37.4791,-122.4459,5.668538682016503,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94020,250001,1008,0.6051587301587301,2030,La Honda,37.2726,-122.2495,5.700561199906937,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94021,201950,73,0.3424657534246575,123,Loma Mar,37.2708,-122.2807,5.695060999473944,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94022,250001,8157,0.7351967635159985,20052,Los Altos,37.3814,-122.1258,5.723407284687332,ridge_interpolated,5,7.201711746,5.253185524974516,0.8,2014.0,0.613,0.3029,NEM3,0.2
94024,250001,8590,0.8310826542491269,24041,Los Altos,37.3547,-122.0862,5.730027798554629,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94025,207656,16228,0.5314271629282721,41017,Menlo Park,37.4396,-122.1864,5.713374812248698,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94027,250001,2597,0.7250673854447439,7142,Atherton,37.4563,-122.2002,5.711101696196709,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94028,243516,2727,0.7858452511917858,6888,Portola Valley,37.3702,-122.2182,5.707237600188843,ridge_interpolated,2,6.799097518,7.681761116495997,0.0,2010.0,0.7334,0.3029,NEM3,0.2
94030,146649,8592,0.5766992551210428,22825,Millbrae,37.6004,-122.402,5.676869169619706,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94037,184692,1174,0.7913117546848382,2649,Montara,37.5428,-122.5052,5.084937226457837,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94038,116950,1125,0.9031111111111111,3165,Moss Beach,37.531,-122.5068,5.658300638792855,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94040,175147,16623,0.33977019791854657,35667,Mountain View,37.3855,-122.088,5.7299946930107355,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94041,169479,7257,0.2844150475403059,15222,Mountain View,37.3893,-122.0783,5.7317057545602585,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94043,174416,14751,0.4032268998711952,32670,Mountain View,37.4056,-122.0775,5.731973014984166,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94044,151680,14384,0.6633759733036707,38061,Pacifica,37.6196,-122.4816,5.663132664300654,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94060,105909,633,0.37282780410742494,1312,Pescadero,37.2065,-122.3649,5.177106520220502,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94061,139810,14164,0.48983338040101665,37539,Redwood City,37.4647,-122.2304,5.705925320745464,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94062,230391,10438,0.6711055757808009,26531,Redwood City,37.4245,-122.296,5.694210117533538,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94063,107734,11813,0.2963684076864471,34807,Redwood City,37.4815,-122.2091,5.709721103331222,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94065,201125,4869,0.6126514684740193,11588,Redwood City,37.5331,-122.2486,5.703154079889688,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94066,131669,16321,0.5839102996139942,43369,San Bruno,37.6247,-122.429,5.672263320498568,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94070,220323,12269,0.6645203358056891,31312,San Carlos,37.4969,-122.2674,5.699716420434515,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94074,143203,68,0.7941176470588235,151,San Gregorio,37.3255,-122.3556,5.682683023119895,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94080,126916,23272,0.5882605706428325,66262,South San Francisco,37.6574,-122.4235,5.673274549546622,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94085,168250,9516,0.36990332072299287,22996,Sunnyvale,37.3886,-122.0177,5.742176838780632,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94086,171265,21113,0.28773741296831334,49217,Sunnyvale,37.3764,-122.0238,5.741026202062483,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94087,196611,21490,0.542671009771987,58913,Sunnyvale,37.3502,-122.0349,5.738876332046384,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94089,149270,9400,0.5072340425531915,23447,Sunnyvale,37.3983,-122.0006,5.745199735599527,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94102,62388,22462,0.07474846407265603,34077,San Francisco,37.7813,-122.4167,5.674289494051098,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94103,111028,20138,0.16962955606316416,32400,San Francisco,37.7725,-122.4147,5.674663645856113,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94104,47386,310,0.2129032258064516,557,San Francisco,37.7915,-122.4018,5.676803243926183,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94105,250001,9327,0.31993138200922056,13722,San Francisco,37.7864,-122.3892,5.6789830280417695,ridge_interpolated,1,5.18,5.98,0.0,2011.0,0.1072,0.3029,NEM3,0.2
94107,176788,18503,0.2957358266227098,30340,San Francisco,37.7621,-122.3971,5.677717274323405,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94108,68768,7967,0.08221413329986194,12070,San Francisco,37.7929,-122.4079,5.675752197555167,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94109,108691,38996,0.13670632885424147,56333,San Francisco,37.7917,-122.4186,5.6739233325345415,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94110,152115,30575,0.36251839738348324,69679,San Francisco,37.7509,-122.4153,5.674624261476757,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94111,164107,2855,0.1828371278458844,4468,San Francisco,37.7974,-122.4001,5.677068759754611,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94112,120731,24396,0.6430972290539433,80880,San Francisco,37.7195,-122.4411,5.670241933573847,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94114,184671,18521,0.41207278224717886,33858,San Francisco,37.7587,-122.433,5.671562812997757,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94115,149927,19498,0.21956098061339624,33299,San Francisco,37.7856,-122.4358,5.670996903751418,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94116,145931,16375,0.694412213740458,43903,San Francisco,37.7441,-122.4863,5.662421368016147,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94117,190444,19773,0.23395539371870733,39496,San Francisco,37.7712,-122.4413,5.670101075985467,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94118,157143,18938,0.32131164853733235,40108,San Francisco,37.7812,-122.4614,5.666616454902962,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94121,132519,19606,0.3996735693155157,43304,San Francisco,37.7786,-122.4892,5.661845164516879,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94122,141760,24030,0.4655430711610487,59453,San Francisco,37.7593,-122.4836,5.662857845344603,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94123,211854,14847,0.24408971509395838,24721,San Francisco,37.7999,-122.4342,5.67121478222523,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94124,76341,11942,0.47152905710936194,37347,San Francisco,37.7309,-122.3886,5.67925691333313,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94127,200082,7826,0.7687196524405827,21184,San Francisco,37.7354,-122.4571,5.667465424434833,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94129,236445,1393,0.0,3952,San Francisco,37.8005,-122.465,5.665928570123564,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94130,96000,671,0.0,3136,San Francisco,37.8231,-122.3693,5.682204757200494,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94131,196571,13743,0.5040384195590483,28705,San Francisco,37.745,-122.4383,5.670683999156513,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94132,104537,11864,0.42456169925826026,27641,San Francisco,37.7211,-122.4754,5.6643278137721635,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94133,77652,15552,0.14666923868312756,25460,San Francisco,37.8002,-122.4091,5.675514798703479,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94134,104247,13124,0.6081987199024688,40738,San Francisco,37.719,-122.4096,5.67566600201276,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94158,180208,4966,0.34293193717277487,10205,San Francisco,37.7694,-122.3867,5.679476626976544,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94301,217611,8240,0.47682038834951457,17259,Palo Alto,37.4443,-122.1497,5.71976295073937,ridge_interpolated,169,4.0,7.476775615028935,0.13609467455621302,2016.0,20.5097,0.3029,NEM3,0.2
94303,144259,15412,0.5255644951985465,47989,Palo Alto,37.4673,-122.1388,5.721791825825968,ridge_interpolated,217,3.170642202,8.356666419277634,0.1152073732718894,2015.0,14.0799,0.3029,NEM3,0.2
94304,159637,2366,0.19273034657650043,4489,Palo Alto,37.4334,-122.1842,5.713710054873995,ridge_interpolated,6,4.6556031744999995,7.147614725427971,0.16666666666666666,2013.0,2.5359,0.3029,NEM3,0.2
94305,72500,4128,0.23062015503875968,17279,Stanford,37.4236,-122.1619,5.717500461196027,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94306,199800,11876,0.4976423038059953,27785,Palo Alto,37.418,-122.1274,5.723433411332432,ridge_interpolated,240,3.8428706185,6.854278599052998,0.15,2016.0,20.2088,0.3029,NEM3,0.2
94401,117678,14002,0.4185830595629196,35392,San Mateo,37.5735,-122.3225,5.6905364986153435,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94402,184453,10691,0.5941446076138809,26150,San Mateo,37.5507,-122.3276,5.6895647181429245,ridge_interpolated,1,14.025,5.12,0.0,2015.0,0.0935,0.3029,NEM3,0.2
94403,171213,17956,0.4882490532412564,43858,San Mateo,37.5395,-122.2998,5.694327500950581,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94404,182699,15099,0.4977150804689052,36397,San Mateo,37.5538,-122.27,5.69953946919935,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94501,116596,26975,0.38346617238183506,63340,Alameda,37.7706,-122.2648,5.700319776381032,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94502,207823,5062,0.8034373765310154,14225,Alameda,37.7351,-122.2431,5.704172093194468,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94503,122500,5989,0.7625647019535816,21791,American Canyon,38.1668,-122.2553,5.696983582604324,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94505,147292,6005,0.8203164029975021,15445,Discovery Bay,37.8989,-121.6054,5.809647289220705,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94506,246132,9336,0.8724293059125964,26947,Danville,37.8321,-121.9167,5.7587408363587675,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94507,250001,5376,0.8560267857142857,14503,Alamo,37.8537,-122.0229,5.740677238199388,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94508,113036,1208,0.5339403973509934,3406,Angwin,38.5769,-122.4477,5.788460118109438,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94509,78637,23828,0.5395752895752896,70889,Antioch,37.9939,-121.8089,5.774410084352172,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94510,124099,11390,0.6726953467954346,27223,Benicia,38.0685,-122.1614,5.714496264441247,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94511,85870,1101,0.5594913714804723,1993,Bethel Island,38.0266,-121.6425,5.80119488513636,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94512,0,28,0.0,57,Birds Landing,38.1504,-121.8443,5.765341465447121,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94513,133930,22492,0.7904588298061533,67580,Brentwood,37.9324,-121.6894,5.795227683711452,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94514,72445,587,0.645655877342419,2023,Byron,37.8254,-121.6236,5.807707861676678,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94515,102557,3259,0.5498619208346118,7024,Calistoga,38.5823,-122.5814,5.631843608225247,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94516,0,77,0.7402597402597403,212,Canyon,37.8339,-122.165,5.716875711558539,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94517,156870,4464,0.9043458781362007,12349,Clayton,37.9154,-121.91,5.758850532383078,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94518,111186,10351,0.6967442759153705,28287,Concord,37.9504,-122.0263,5.738930954867057,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94519,118587,7495,0.648298865910607,20162,Concord,37.9841,-122.0119,5.945795615280929,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94520,77927,13506,0.3492521842144232,36699,Concord,37.9823,-122.0362,5.736810484684551,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94521,121368,15924,0.7234991208239135,41092,Concord,37.9575,-121.975,5.747401157474644,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94523,136787,14688,0.6064814814814815,34964,Pleasant Hill,37.954,-122.0737,5.7309440968865415,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94525,93333,1782,0.5325476992143658,3599,Crockett,38.0519,-122.2177,5.705353145866289,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94526,202697,12625,0.8191683168316831,33396,Danville,37.814,-121.966,5.7506386986635265,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94528,250001,268,0.8582089552238806,726,Diablo,37.8387,-121.9667,5.7502791900854,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94530,119761,11427,0.5330357924214579,26483,El Cerrito,37.9156,-122.2985,5.693518314795329,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94531,115300,13568,0.7034198113207547,44115,Antioch,37.9658,-121.7758,5.780377045920949,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94533,84907,25584,0.5314649781113195,78129,Fairfield,38.2671,-122.0356,5.731021033899684,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94534,132382,14138,0.7322110623850615,41395,Fairfield,38.2423,-122.1314,5.7158651087462795,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94535,79418,1418,0.009873060648801129,3873,Travis Afb,38.2743,-121.9463,5.7454714073815145,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94536,152076,26004,0.5586448238732503,71445,Fremont,37.5605,-121.9999,5.7459653951176195,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94538,143146,23351,0.42383623827673333,66215,Fremont,37.5308,-121.9712,5.750834058134642,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94539,219913,17329,0.7560159270586877,53464,Fremont,37.5176,-121.9287,5.75807528158414,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94541,96176,23276,0.43624334078020277,67401,Hayward,37.674,-122.0894,5.730586321577316,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94542,132747,5343,0.6629234512446192,16188,Hayward,37.6586,-122.0472,5.737814461266985,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94544,103039,24038,0.5067393293951243,77712,Hayward,37.6374,-122.067,5.734482287191937,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94545,102220,10491,0.6861119054427605,33700,Hayward,37.6332,-122.0971,5.729348846708549,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94546,117808,16430,0.6358490566037736,45761,Castro Valley,37.7015,-122.0782,5.732402542454461,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94547,125880,9301,0.7733577034727449,26041,Hercules,38.0066,-122.2637,5.698306484819006,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94548,166597,211,1.0,598,Knightsen,37.9726,-121.6652,5.7985179184695435,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94549,221148,10645,0.7159229685298262,28456,Lafayette,37.8961,-122.1119,5.725244297290888,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94550,171388,18243,0.7144110069615743,49463,Livermore,37.683,-121.763,5.785798732417773,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94551,128356,14422,0.6922063514075718,40025,Livermore,37.7526,-121.77,5.784100544001471,ridge_interpolated,1,3.64,4.5346153846153845,0.0,2017.0,0.0693,0.3029,NEM3,0.2
94552,204260,5068,0.9110102604577742,14948,Castro Valley,37.7131,-122.0381,5.7391645371206765,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94553,118704,19943,0.6925738354309783,49062,Martinez,37.9864,-122.135,5.720213792779776,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94555,202832,11983,0.6683635149795544,37671,Fremont,37.5735,-122.0469,5.73793903513896,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94556,193750,5782,0.8244552058111381,15959,Moraga,37.8437,-122.1242,5.723693947632362,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94558,110397,27282,0.604611098893043,65084,Napa,38.4549,-122.2564,5.689379755805034,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94559,94599,11434,0.45242259926534895,28224,Napa,38.2904,-122.2841,5.689422707767894,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94560,159465,15471,0.665115377157262,47470,Newark,37.5368,-122.032,5.740437927343339,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94561,119646,13955,0.7390899319240416,44546,Oakley,37.994,-121.7036,5.791794018759545,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94563,250001,7749,0.8927603561749903,19416,Orinda,37.8787,-122.1728,5.715153450617339,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94564,113630,7197,0.6788939836042795,18946,Pinole,37.9969,-122.2875,5.694429149523692,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94565,92399,30881,0.5685372883002493,100826,Pittsburg,38.0031,-121.9172,5.756296912294455,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94566,187357,16787,0.6850539107642819,45145,Pleasanton,37.6658,-121.8755,5.766921355934229,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94567,61042,290,0.4827586206896552,719,Pope Valley,38.6493,-122.4453,5.651824266377022,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94568,191039,24544,0.6184403520208605,71068,Dublin,37.7166,-121.9226,5.758698121179228,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94569,0,171,0.29239766081871343,251,Port Costa,38.046,-122.1866,5.710658004645064,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94571,80962,5535,0.7562782294489612,10514,Rio Vista,38.1637,-121.7016,5.788367291465177,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
94572,92250,3127,0.5590022385673169,9309,Rodeo,38.0307,-122.2581,5.69890152498147,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
